h_type	date	adress	loc	num_floor	unit_per_floor	price	age	statuse	view	doc_status	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment
آپارتمان	1402/06/13	هروی خ وفامنش	4	5	4	10,080,000,000 تومان	30	تخلیه	سنگ	شخصي	1	0	0	0	5	84	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	هروی پناهی نیا	4	6	3	20,250,000,000 تومان	2	تخلیه	سنگ	شخصي	1	0	0	0	2	135	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	تهرانپارس استخر	4	5	3	5,800,000,000 تومان	13	تخلیه	سنگ	شخصي	0	1	0	0	5	75	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/30	جشنواره خ زهدی	4	4	4	2,630,000,000 تومان	12	مسکونی	سنگ	شخصي	1	0	0	0	1	46	1	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_آسانسور_حیاط خلوت_گاز
آپارتمان	1402/06/12	بزرگراه رسالت بالاتر از میدان 12	4	5	2	8,700,000,000 تومان	11	اجاره	سنگ	شخصي	1	0	0	0	1	91	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/26	جشنواره خ جعفرپناه	4	3	3	5,900,000,000 تومان	22	اجاره	سنگ	شخصي	1	0	0	0	2	85	2	1	فلزي	ايرانی	سراميک	0	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/05	شمس اباد خ ریحانی	4	4	1	16,097,500,000 تومان	26	اجاره	سنگ	شخصي	1	0	0	0	1	137	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/12	تهران پارس خ 156	4	5	2	15,000,000,000 تومان	18	مسکونی	سنگ	شخصي	1	0	0	0	4	141	3	1	هایگلاس	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/28	شمس آباد بلوار بیژن	4	5	2	10,500,000,000 تومان	16	اجاره	سنگ	شخصي	1	0	0	1	4	93	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/11	تهران پارس خ 222 غربی	4	4	1	9,500,000,000 تومان	10	مسکونی	سنگ	شخصي	0	1	0	0	1	105	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/06	سراج ك سروش	4	6	2	9,000,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	3	112	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	تهرانپارس بلوار پروین بین 133 و 135	4	4	2	4,240,000,000 تومان	14	تخلیه	سنگ	شخصي	0	1	0	0	1	53	1	1	هایگلاس	ايراني فرنگي	سنگ	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	اتوبان بابایی شهرك بهشتی	4	19	8	12,000,000,000 تومان	نوساز	اجاره	سيمان	تعاوني	0	1	0	0	1	100	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_حیاط خلوت_گاز
آپارتمان	1402/06/11	تهران پارس بلوار پروین بین 139و137	4	4	1	8,000,000,000 تومان	11	مسکونی	سنگ	شخصي	1	0	0	0	3	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	شمس اباد بلوار بیژن	4	5	4	6,200,000,000 تومان	14	اجاره	سنگ	شخصي	1	0	0	0	2	65	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	فرجام غربی میدان 57	4	4	2	5,500,000,000 تومان	18	مسکونی	سنگ	شخصي	1	0	0	0	3	76	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_پکیج_گاز
آپارتمان	1402/05/28	هروی نرسیده به خ گلزار	4	5	4	8,500,000,000 تومان	19	تخلیه	سنگ	شخصي	0	1	0	0	3	68	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/11	بنی هاشم خ مرادی	4	4	2	4,350,000,000 تومان	12	تخلیه	سنگ	شخصي	1	0	0	0	3	47	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/28	شمس اباد خ شهید كرد	4	4	1	15,000,000,000 تومان	27	اجاره	سنگ	شخصي	1	0	0	0	2	157	3	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/11	شمس آباد خ ریحانی	4	5	4	18,750,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	مختلف	150	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	شمس آباد خ هدایتی	4	5	4	9,500,000,000 تومان	12	تخلیه	سنگ	شخصي	1	0	0	0	2	97	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_مستخدم_پکیج_گاز
آپارتمان	1402/06/13	خواجه عبدالله خ رودخانه	4	3	1	4,750,000,000 تومان	30	تخلیه	سنگ	شخصي	1	0	0	0	2	57	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	شمس آباد پایین تر از میدان ملت	4	5	2	9,600,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	2	89	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	تهرانپارس استخر	4	4	2	4,200,000,000 تومان	7	تخلیه	سنگ	شخصي	1	0	0	0	3	63	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	هروی حسین آباد	4	10	7	22,500,000,000 تومان	نوساز	تخلیه	سنگ	دردست اقدام	1	0	1	0	10	181	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/05/30	حكیمیه فاز 3 خ بهشت	4	4	1	12,160,000,000 تومان	6	مسکونی	سنگ	شخصي	0	1	0	0	4	128	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	هروی حسین اباد	4	11	9	24,310,000,000 تومان	نوساز	تخلیه	رومي	شخصي	0	1	0	0	5	187	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/14	هروی حسین آباد	4	11	9	14,360,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	1	0	0	4	113	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/29	اتوبان بابایی شهرك بهشتی	4	8	5	6,900,000,000 تومان	12	مسکونی	سيمان	تعاوني	1	0	0	0	4	87	2	1	MDF	ايرانی	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	هروی حسین اباد	4	11	9	14,040,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	مختلف	117	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	فرجام خ عبادی	4	4	3	3,900,000,000 تومان	17	مسکونی	سنگ	شخصي	0	1	0	0	4	51	1	1	فلزي	ايرانی	سراميک	1	1	1	0	کولر_گاز
آپارتمان	1402/06/01	جشنواره خ زهدی	4	4	2	3,470,000,000 تومان	5	مسکونی	سنگ	شخصي	1	0	0	0	2	56	1	1	هایگلاس	ايراني فرنگي	پارکت	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	هنگام شمیران نو خ غفاری	4	5	1	1,890,000,000 تومان	3	اجاره	سنگ	قولنامه اي	0	1	0	0	همكف	77	1	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/28	تهران پارس خ فرجام شرقی خ زرین	4	4	3	5,500,000,000 تومان	24	مسکونی	سنگ	شخصي	1	0	0	0	4	73	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/30	هروی حسین آباد خ مژده	4	5	2	17,000,000,000 تومان	13	اجاره	سنگ	شخصي	0	1	0	0	2	136	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	تهران پارس خ 194	4	5	3	8,000,000,000 تومان	13	مسکونی	سنگ	شخصي	0	1	0	0	5	72	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/06	اتوبان بابایی شهرك شهید بهشتی	4	13	11	9,860,000,000 تومان	8	مسکونی	سيمان	تعاوني	0	1	0	0	4	116	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	هنگام چهارراه استقلال	4	4	3	4,800,000,000 تومان	22	مسکونی	گرانيت	شخصي	1	0	0	0	3	63	2	1	MDF	ايرانی	سراميک	1	1	0	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/29	شمس اباد بلوار بیژن	4	5	2	10,600,000,000 تومان	3	اجاره	سنگ	شخصي	1	0	0	0	2	100	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	شمس آباد خ موسایی	4	4	2	4,500,000,000 تومان	17	تخلیه	سنگ	شخصي	0	1	0	0	4	59	1	1	هایگلاس	ايراني فرنگي	پارکت	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/11	تهرانپارس فلكه اول	4	5	4	10,000,000,000 تومان	17	تخلیه	سنگ	شخصي	0	1	0	0	2	88	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	هروی حسین آباد	4	11	4	15,210,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	2	117	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/11	هروی حسین آباد	4	11	9	21,358,000,000 تومان	نوساز	تخلیه	ترکیبی	شخصي	0	1	0	0	6	181	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/13	هنگام شمیران نو میدان پاكدامن	4	4	2	2,850,000,000 تومان	14	تخلیه	سنگ	شخصي	0	1	0	0	2	57	1	1	MDF	ايراني فرنگي	سنگ	1	1	0	1	کولر_گاز
آپارتمان	1402/06/13	تهرانپارس خ استخر	4	10	4	5,100,000,000 تومان	15	اجاره	سنگ	شخصي	0	1	0	0	9	82	2	1	MDF	ايرانی	سراميک	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/07	تهرانپارس خ 202غربی	4	4	2	4,880,000,000 تومان	11	تخلیه	سنگ	شخصي	0	1	0	0	3	45	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	فرجام نرسیده به خ حیدرخانی	4	3	1	3,900,000,000 تومان	30	اجاره	سنگ	شخصي	0	0	1	1	1	64	1	1	فلزي	ايرانی	سراميک	0	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/07	لویزان خ شیان	4	6	3	18,000,000,000 تومان	1	تخلیه	ترکیبی	شخصي	0	0	1	1	5	125	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_چیلر_گاز
آپارتمان	1402/06/01	هنگام نرسیده به ك 12 مركزی	4	4	4	3,900,000,000 تومان	20	تخلیه	سنگ	اوقافي	0	1	0	0	2	60	1	1	هایگلاس	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/14	شمس آباد خ ریحانی	4	5	4	6,300,000,000 تومان	16	اجاره	سنگ	شخصي	1	1	0	0	1	63	2	1	MDF	ايرانی	سنگ	1	0	0	0	شوفاژ_کولر_حیاط خلوت_گاز
آپارتمان	1402/06/11	شمس آباد خ منصوری	4	5	2	9,000,000,000 تومان	5	اجاره	سنگ	شخصي	1	0	0	0	3	90	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/14	شمس آباد خ ریحانی	4	6	2	16,830,000,000 تومان	5	اجاره	سنگ	شخصي	1	0	0	0	4	153	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/11	تهران پارس فلكه 3	4	5	2	5,800,000,000 تومان	15	مسکونی	سنگ	شخصي	0	1	0	0	2	67	2	1	هایگلاس	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	هروی گلزار خ مكران جنوبی	4	9	4	27,000,000,000 تومان	3	تخلیه	کامپوزيت	شخصي	0	1	0	0	7	135	3	2	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/14	شمس آباد بلوار بیژن	4	4	2	8,300,000,000 تومان	18	اجاره	سنگ	شخصي	1	0	0	0	3	83	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/13	فرجام میدان 100	4	4	2	7,000,000,000 تومان	20	اجاره	آجر سه سانت	شخصي	0	0	1	1	4	75	2	1	MDF	ايرانی	پارکت	1	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/06	اتوبان بابایی شهرك بهشتی	4	10	7	6,552,000,000 تومان	7	مسکونی	سيمان	تعاوني	1	0	0	0	10	78	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/01	حكیمیه سازمان آب	4	5	3	5,950,000,000 تومان	15	تخلیه	سنگ	شخصي	0	1	0	0	3	68	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	هروی ساقدوش	4	4	6	23,000,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	4	124	3	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	بزرگراه رسالت خ حسینی	4	4	1	5,200,000,000 تومان	25	تخلیه	سنگ	شخصي	0	1	0	0	همكف	52	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/02	تهرانپارس بین فلكه دوم و سوم خ 186	4	5	1	30,600,000,000 تومان	2	مسکونی	سنگ	شخصي	0	1	0	0	1	204	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	تهرانپارس رسالت خ شیرود	4	5	6	4,450,000,000 تومان	5	تخلیه	سنگ	شخصي	1	0	0	0	5	60	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/12	خواجه عبدالله خ ابوذر شمالی	4	4	3	5,900,000,000 تومان	30	تخلیه	سنگ	شخصي	0	1	0	0	2	62	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/08	شریعتی روبروی پارك كوروش	4	5	2	22,475,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	3	145	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_چیلر_گاز
آپارتمان	1402/05/31	مجیدیه شمالی خ استاد حسن بنا	4	5	2	15,120,000,000 تومان	1	تخلیه	سنگ	شخصي	0	1	0	0	4	108	2	1	دلخواه	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/08	جشنواره خ كمیل میرزازاده	4	5	4	4,900,000,000 تومان	17	اجاره	سنگ	شخصي	1	1	0	0	1	55	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	تهرانپارس خ 206	4	5	4	9,450,000,000 تومان	12	اجاره	سنگ	شخصي	1	0	0	0	3	90	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	هروی گلزار خ رنجبر	4	5	2	6,750,000,000 تومان	1	اجاره	سنگ	شخصي	1	0	0	0	3	70	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/13	تهران پارس میدان شاهد بین 137 و كمیل	4	4	2	2,750,000,000 تومان	10	اجاره	سنگ	شخصي	1	0	0	0	3	58	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	جشنواره خ زهدی خ مخابرات	4	4	1	2,700,000,000 تومان	10	تخلیه	سنگ	قولنامه اي	1	0	0	0	همكف	75	2	1	هایگلاس	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/13	هروی خ افتخاریان	4	5	4	12,500,000,000 تومان	16	تخلیه	سنگ	شخصي	0	1	0	0	4	100	2	1	MDF	فرنگی	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	جشنواره خ زهدی	4	5	4	2,800,000,000 تومان	10	مسکونی	سنگ	شخصي	1	1	0	0	4	58	2	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/28	تهران پارس خ 112	4	4	2	5,800,000,000 تومان	24	اجاره	سنگ	شخصي	0	1	0	0	3	71	2	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_گاز
آپارتمان	1402/06/08	تهرانپارس خ 194 شرقی	4	4	2	3,000,000,000 تومان	20	اجاره	سنگ	شخصي	1	1	0	0	3	59	1	1	MDF	ايرانی	سراميک	1	0	0	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	هروی خ ساقدوش خ شقاقی	4	4	1	6,550,000,000 تومان	7	اجاره	سنگ	شخصي	1	0	0	0	2	70	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	فرجام چهارراه حیدرخانی	4	4	2	4,475,000,000 تومان	18	اجاره	سنگ	شخصي	1	0	0	0	1	62	2	1	MDF	ايرانی	پارکت	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/06	تهرانپارس خ 176	4	5	2	10,560,000,000 تومان	3	تخلیه	سنگ	شخصي	0	1	0	0	2	96	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/13	شمس آباد خ شهید كرد	4	5	4	9,000,000,000 تومان	11	اجاره	سنگ	شخصي	1	0	0	0	2	96	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/05	جشنواره خ معینی نژاد	4	4	2	4,200,000,000 تومان	19	مسکونی	سنگ	شخصي	0	1	0	0	4	67	2	1	هایگلاس	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/02	شمس آباد خ كاووسی	4	5	2	7,300,000,000 تومان	11	اجاره	سنگ	شخصي	0	1	0	0	3	66	1	1	MDF	ايراني فرنگي	سنگ	1	0	0	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/09	سراج والائیان شمالی	4	5	4	4,800,000,000 تومان	9	تخلیه	سنگ	شخصي	1	0	0	0	4	64	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/28	مجیدیه شمالی خ استاد حسن بنا	4	5	1	18,500,000,000 تومان	7	تخلیه	سنگ	شخصي	1	0	0	0	2	173	3	0	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/02	هروی حسین آباد	4	5	---	10,400,000,000 تومان	4	اجاره	سنگ	شخصي	0	0	1	1	5	75	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/12	بنی هاشم خ قدیری	4	4	1	6,400,000,000 تومان	7	تخلیه	سنگ	شخصي	1	0	0	0	4	54	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
